"","WR","type","base","year","value","impacts"
"268","Portugal","cseq_pro","ES impacts (ton Cseq potential lost)","2003",-7.75090545760159,"Production impacts"
"269","Romania","cseq_pro","ES impacts (ton Cseq potential lost)","2003",3.27875811410102,"Production impacts"
"270","Sweden","cseq_pro","ES impacts (ton Cseq potential lost)","2003",4.49367166091653,"Production impacts"
"271","Slovenia","cseq_pro","ES impacts (ton Cseq potential lost)","2003",11.9017380301948,"Production impacts"
"272","Slovak Republic","cseq_pro","ES impacts (ton Cseq potential lost)","2003",-4.16922485183668,"Production impacts"
"273","United Kingdom","cseq_pro","ES impacts (ton Cseq potential lost)","2003",-0.39625483232593,"Production impacts"
"274","United States","cseq_pro","ES impacts (ton Cseq potential lost)","2003",-3.10344827586207,"Production impacts"
"275","Japan","cseq_pro","ES impacts (ton Cseq potential lost)","2003",-10.2683131290259,"Production impacts"
"276","China","cseq_pro","ES impacts (ton Cseq potential lost)","2003",-2.14477211796247,"Production impacts"
"277","Canada","cseq_pro","ES impacts (ton Cseq potential lost)","2003",-7.09931157708341,"Production impacts"
"278","Korea, Rep.","cseq_pro","ES impacts (ton Cseq potential lost)","2003",-2.00957737645961,"Production impacts"
"279","Brazil","cseq_pro","ES impacts (ton Cseq potential lost)","2003",5.42005420054201,"Production impacts"
"280","India","cseq_pro","ES impacts (ton Cseq potential lost)","2003",4.76190476190476,"Production impacts"
"281","Mexico","cseq_pro","ES impacts (ton Cseq potential lost)","2003",-1.94443347875891,"Production impacts"
"282","Russian Federation","cseq_pro","ES impacts (ton Cseq potential lost)","2003",2.63157894736842,"Production impacts"
"283","Australia","cseq_pro","ES impacts (ton Cseq potential lost)","2003",2.15359198022501,"Production impacts"
"284","Switzerland","cseq_pro","ES impacts (ton Cseq potential lost)","2003",-25.9275831255642,"Production impacts"
"285","Turkey","cseq_pro","ES impacts (ton Cseq potential lost)","2003",0.634451535180208,"Production impacts"
"286","Taiwan","cseq_pro","ES impacts (ton Cseq potential lost)","2003",0.0655767685986159,"Production impacts"
"287","Norway","cseq_pro","ES impacts (ton Cseq potential lost)","2003",-2.60673207476053,"Production impacts"
"288","Indonesia","cseq_pro","ES impacts (ton Cseq potential lost)","2003",14.6666666666667,"Production impacts"
"289","South Africa","cseq_pro","ES impacts (ton Cseq potential lost)","2003",10.4396449270746,"Production impacts"
"290","RoW Asia and Pacific","cseq_pro","ES impacts (ton Cseq potential lost)","2003",2.3972602739726,"Production impacts"
"291","RoW America","cseq_pro","ES impacts (ton Cseq potential lost)","2003",-0.909090909090909,"Production impacts"
"292","RoW Europe","cseq_pro","ES impacts (ton Cseq potential lost)","2003",-1.00198550764787,"Production impacts"
"293","RoW Africa","cseq_pro","ES impacts (ton Cseq potential lost)","2003",4.09356725146199,"Production impacts"
"294","RoW Middle East","cseq_pro","ES impacts (ton Cseq potential lost)","2003",-11.2922138718146,"Production impacts"
"295","Austria","bio_pro","Biodiversity impacts (bird sp lost)","2004",4.56755860580713,"Production impacts"
"296","Belgium","bio_pro","Biodiversity impacts (bird sp lost)","2004",-0.76861452885516,"Production impacts"
"297","Bulgaria","bio_pro","Biodiversity impacts (bird sp lost)","2004",15.5271608573533,"Production impacts"
"298","Cyprus","bio_pro","Biodiversity impacts (bird sp lost)","2004",-10.7317073170732,"Production impacts"
"299","Czech Republic","bio_pro","Biodiversity impacts (bird sp lost)","2004",1.59473261649796,"Production impacts"
"300","Germany","bio_pro","Biodiversity impacts (bird sp lost)","2004",0.305984083308747,"Production impacts"
"301","Denmark","bio_pro","Biodiversity impacts (bird sp lost)","2004",-6.18128648906495,"Production impacts"
"302","Estonia","bio_pro","Biodiversity impacts (bird sp lost)","2004",-20.0984727296021,"Production impacts"
"303","Spain","bio_pro","Biodiversity impacts (bird sp lost)","2004",0.0723430205007599,"Production impacts"
"304","Finland","bio_pro","Biodiversity impacts (bird sp lost)","2004",-0.808944099939072,"Production impacts"
"305","France","bio_pro","Biodiversity impacts (bird sp lost)","2004",2.02151921674245,"Production impacts"
"306","Greece","bio_pro","Biodiversity impacts (bird sp lost)","2004",-4.57087217376896,"Production impacts"
"307","Croatia","bio_pro","Biodiversity impacts (bird sp lost)","2004",6.26458706967048,"Production impacts"
"308","Hungary","bio_pro","Biodiversity impacts (bird sp lost)","2004",1.44086101396282,"Production impacts"
"309","Ireland","bio_pro","Biodiversity impacts (bird sp lost)","2004",9.8853307650635,"Production impacts"
"310","Italy","bio_pro","Biodiversity impacts (bird sp lost)","2004",-5.58551973611304,"Production impacts"
"311","Lithuania","bio_pro","Biodiversity impacts (bird sp lost)","2004",-20.9412387857119,"Production impacts"
"312","Luxembourg","bio_pro","Biodiversity impacts (bird sp lost)","2004",7.54716981132075,"Production impacts"
"313","Latvia","bio_pro","Biodiversity impacts (bird sp lost)","2004",2.46333845674184,"Production impacts"
"314","Malta","bio_pro","Biodiversity impacts (bird sp lost)","2004",NA,"Production impacts"
"315","Netherlands","bio_pro","Biodiversity impacts (bird sp lost)","2004",10.3770372457846,"Production impacts"
"316","Poland","bio_pro","Biodiversity impacts (bird sp lost)","2004",4.6086802584766,"Production impacts"
"317","Portugal","bio_pro","Biodiversity impacts (bird sp lost)","2004",-4.40021625622136,"Production impacts"
"318","Romania","bio_pro","Biodiversity impacts (bird sp lost)","2004",1.69168710526552,"Production impacts"
"319","Sweden","bio_pro","Biodiversity impacts (bird sp lost)","2004",-0.0739370988928293,"Production impacts"
"320","Slovenia","bio_pro","Biodiversity impacts (bird sp lost)","2004",6.86064623503724,"Production impacts"
"321","Slovak Republic","bio_pro","Biodiversity impacts (bird sp lost)","2004",5.68563524182094,"Production impacts"
"322","United Kingdom","bio_pro","Biodiversity impacts (bird sp lost)","2004",0.662882363553223,"Production impacts"
"323","United States","bio_pro","Biodiversity impacts (bird sp lost)","2004",-2.9005089501059,"Production impacts"
"324","Japan","bio_pro","Biodiversity impacts (bird sp lost)","2004",-7.40623332784183,"Production impacts"
"325","China","bio_pro","Biodiversity impacts (bird sp lost)","2004",1.13211038241266,"Production impacts"
"326","Canada","bio_pro","Biodiversity impacts (bird sp lost)","2004",1.12425559929529,"Production impacts"
"327","Korea, Rep.","bio_pro","Biodiversity impacts (bird sp lost)","2004",4.59024031765451,"Production impacts"
"328","Brazil","bio_pro","Biodiversity impacts (bird sp lost)","2004",4.86781023687114,"Production impacts"
"329","India","bio_pro","Biodiversity impacts (bird sp lost)","2004",-0.856311653175184,"Production impacts"
"330","Mexico","bio_pro","Biodiversity impacts (bird sp lost)","2004",-0.106267000939004,"Production impacts"
"331","Russian Federation","bio_pro","Biodiversity impacts (bird sp lost)","2004",5.52435626774517,"Production impacts"
"332","Australia","bio_pro","Biodiversity impacts (bird sp lost)","2004",1.95328073058927,"Production impacts"
"333","Switzerland","bio_pro","Biodiversity impacts (bird sp lost)","2004",-8.20654781270851,"Production impacts"
"334","Turkey","bio_pro","Biodiversity impacts (bird sp lost)","2004",0.548246443513145,"Production impacts"
"335","Taiwan","bio_pro","Biodiversity impacts (bird sp lost)","2004",-0.253641992857486,"Production impacts"
"336","Norway","bio_pro","Biodiversity impacts (bird sp lost)","2004",6.67638901450062,"Production impacts"
"337","Indonesia","bio_pro","Biodiversity impacts (bird sp lost)","2004",11.2451193681332,"Production impacts"
"338","South Africa","bio_pro","Biodiversity impacts (bird sp lost)","2004",-0.785790849908538,"Production impacts"
"339","RoW Asia and Pacific","bio_pro","Biodiversity impacts (bird sp lost)","2004",0.792292787474822,"Production impacts"
"340","RoW America","bio_pro","Biodiversity impacts (bird sp lost)","2004",0.330488810668481,"Production impacts"
"341","RoW Europe","bio_pro","Biodiversity impacts (bird sp lost)","2004",6.09893953817064,"Production impacts"
"342","RoW Africa","bio_pro","Biodiversity impacts (bird sp lost)","2004",2.38371574339543,"Production impacts"
"343","RoW Middle East","bio_pro","Biodiversity impacts (bird sp lost)","2004",7.6321831424614,"Production impacts"
"344","Austria","cseq_pro","ES impacts (ton Cseq potential lost)","2004",8.81711283143531,"Production impacts"
"345","Belgium","cseq_pro","ES impacts (ton Cseq potential lost)","2004",2.08791610058224,"Production impacts"
"346","Bulgaria","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-0.221002854879256,"Production impacts"
"347","Cyprus","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-53.3138535228676,"Production impacts"
"348","Czech Republic","cseq_pro","ES impacts (ton Cseq potential lost)","2004",1.41751389636686,"Production impacts"
"349","Germany","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-1.68715068892235,"Production impacts"
"350","Denmark","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-11.2334655994536,"Production impacts"
"351","Estonia","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-21.0428391926288,"Production impacts"
"352","Spain","cseq_pro","ES impacts (ton Cseq potential lost)","2004",8.70543404072157,"Production impacts"
"353","Finland","cseq_pro","ES impacts (ton Cseq potential lost)","2004",0.210986211873085,"Production impacts"
"354","France","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-7.42978263986707,"Production impacts"
"355","Greece","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-10.4198986898937,"Production impacts"
"356","Croatia","cseq_pro","ES impacts (ton Cseq potential lost)","2004",2.06685367818821,"Production impacts"
"357","Hungary","cseq_pro","ES impacts (ton Cseq potential lost)","2004",1.03344683780275,"Production impacts"
"358","Ireland","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-2.09014963427575,"Production impacts"
"359","Italy","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-1.74507366178704,"Production impacts"
"360","Lithuania","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-17.0058203122431,"Production impacts"
"361","Luxembourg","cseq_pro","ES impacts (ton Cseq potential lost)","2004",4.59278312914016,"Production impacts"
"362","Latvia","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-1.6629454302097,"Production impacts"
"363","Malta","cseq_pro","ES impacts (ton Cseq potential lost)","2004",NA,"Production impacts"
"364","Netherlands","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-0.16667939359429,"Production impacts"
"365","Poland","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-3.39852034642368,"Production impacts"
"366","Portugal","cseq_pro","ES impacts (ton Cseq potential lost)","2004",2.82546916354866,"Production impacts"
"367","Romania","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-0.113688628313042,"Production impacts"
"368","Sweden","cseq_pro","ES impacts (ton Cseq potential lost)","2004",4.87976525522836,"Production impacts"
"369","Slovenia","cseq_pro","ES impacts (ton Cseq potential lost)","2004",1.86491414230765,"Production impacts"
"370","Slovak Republic","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-4.46145113750789,"Production impacts"
"371","United Kingdom","cseq_pro","ES impacts (ton Cseq potential lost)","2004",0.729215390449688,"Production impacts"
"372","United States","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-2.06896551724138,"Production impacts"
"373","Japan","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-9.25651511471525,"Production impacts"
"374","China","cseq_pro","ES impacts (ton Cseq potential lost)","2004",0.268096514745308,"Production impacts"
"375","Canada","cseq_pro","ES impacts (ton Cseq potential lost)","2004",2.50309079099591,"Production impacts"
"376","Korea, Rep.","cseq_pro","ES impacts (ton Cseq potential lost)","2004",6.31186948513873,"Production impacts"
"377","Brazil","cseq_pro","ES impacts (ton Cseq potential lost)","2004",4.3360433604336,"Production impacts"
"378","India","cseq_pro","ES impacts (ton Cseq potential lost)","2004",5.10204081632653,"Production impacts"
"379","Mexico","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-0.950071506892248,"Production impacts"
"380","Russian Federation","cseq_pro","ES impacts (ton Cseq potential lost)","2004",3.15789473684211,"Production impacts"
"381","Australia","cseq_pro","ES impacts (ton Cseq potential lost)","2004",3.24002809521316,"Production impacts"
"382","Switzerland","cseq_pro","ES impacts (ton Cseq potential lost)","2004",-25.6323197282912,"Production impacts"
"383","Turkey","cseq_pro","ES impacts (ton Cseq potential lost)","2004",2.60629861198762,"Production impacts"
"384","Taiwan","cseq_pro","ES impacts (ton Cseq potential lost)","2004",0.162307253422988,"Production impacts"
"385","Norway","cseq_pro","ES impacts (ton Cseq potential lost)","2004",1.44349009056072,"Production impacts"
"386","Indonesia","cseq_pro","ES impacts (ton Cseq potential lost)","2004",18.6666666666667,"Production impacts"
"387","South Africa","cseq_pro","ES impacts (ton Cseq potential lost)","2004",14.2607713912215,"Production impacts"
"388","RoW Asia and Pacific","cseq_pro","ES impacts (ton Cseq potential lost)","2004",3.42465753424658,"Production impacts"
"389","RoW America","cseq_pro","ES impacts (ton Cseq potential lost)","2004",0.909090909090909,"Production impacts"
"390","RoW Europe","cseq_pro","ES impacts (ton Cseq potential lost)","2004",0.804573699110429,"Production impacts"
"391","RoW Africa","cseq_pro","ES impacts (ton Cseq potential lost)","2004",5.55555555555556,"Production impacts"
"392","RoW Middle East","cseq_pro","ES impacts (ton Cseq potential lost)","2004",7.50884091144668,"Production impacts"
"393","Austria","bio_pro","Biodiversity impacts (bird sp lost)","2005",4.57960655451058,"Production impacts"
"394","Belgium","bio_pro","Biodiversity impacts (bird sp lost)","2005",-0.17571571087397,"Production impacts"
"395","Bulgaria","bio_pro","Biodiversity impacts (bird sp lost)","2005",12.9011469911435,"Production impacts"
"396","Cyprus","bio_pro","Biodiversity impacts (bird sp lost)","2005",1.21951219512195,"Production impacts"
"397","Czech Republic","bio_pro","Biodiversity impacts (bird sp lost)","2005",1.85383084102897,"Production impacts"
"398","Germany","bio_pro","Biodiversity impacts (bird sp lost)","2005",0.306753114860535,"Production impacts"
"399","Denmark","bio_pro","Biodiversity impacts (bird sp lost)","2005",-0.248462663196208,"Production impacts"
"400","Estonia","bio_pro","Biodiversity impacts (bird sp lost)","2005",-29.8195852899465,"Production impacts"
"401","Spain","bio_pro","Biodiversity impacts (bird sp lost)","2005",-1.47047843714044,"Production impacts"
"402","Finland","bio_pro","Biodiversity impacts (bird sp lost)","2005",-1.01263161336181,"Production impacts"
"403","France","bio_pro","Biodiversity impacts (bird sp lost)","2005",2.58577492686904,"Production impacts"
