"","WR","type","base","year","value","impacts"
"31431","Denmark","bio_con_gdp","Biodiversity impacts (bird sp lost)","2011",-12.5645966160522,"Consumption impacts"
"31921","Denmark","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2011",-18.1138485672303,"Consumption impacts"
"8100","Estonia","gdp_cap","Biodiversity impacts (bird sp lost)","2001",6.83643555113168,"Consumption impacts"
"5710","Estonia","pop","Biodiversity impacts (bird sp lost)","2001",-0.634938814661575,"Consumption impacts"
"10610","Estonia","gdp_cap","ES impacts (ton Cseq potential lost)","2001",6.83643555113168,"Consumption impacts"
"15510","Estonia","pop","ES impacts (ton Cseq potential lost)","2001",-0.634938814661575,"Consumption impacts"
"20410","Estonia","gdp_cap","Biodiversity impacts (bird sp lost)","2002",14.0970417207581,"Consumption impacts"
"25310","Estonia","pop","Biodiversity impacts (bird sp lost)","2002",-1.26236144267834,"Consumption impacts"
"30210","Estonia","gdp_cap","ES impacts (ton Cseq potential lost)","2002",14.0970417207581,"Consumption impacts"
"3511","Estonia","pop","ES impacts (ton Cseq potential lost)","2002",-1.26236144267834,"Consumption impacts"
"4001","Estonia","gdp_cap","Biodiversity impacts (bird sp lost)","2003",23.4041603736969,"Consumption impacts"
"4491","Estonia","pop","Biodiversity impacts (bird sp lost)","2003",-1.88012040215178,"Consumption impacts"
"4981","Estonia","gdp_cap","ES impacts (ton Cseq potential lost)","2003",23.4041603736969,"Consumption impacts"
"5471","Estonia","pop","ES impacts (ton Cseq potential lost)","2003",-1.88012040215178,"Consumption impacts"
"5961","Estonia","gdp_cap","Biodiversity impacts (bird sp lost)","2004",32.1853556761105,"Consumption impacts"
"6451","Estonia","pop","Biodiversity impacts (bird sp lost)","2004",-2.46495130584795,"Consumption impacts"
"6941","Estonia","gdp_cap","ES impacts (ton Cseq potential lost)","2004",32.1853556761105,"Consumption impacts"
"7431","Estonia","pop","ES impacts (ton Cseq potential lost)","2004",-2.46495130584795,"Consumption impacts"
"7921","Estonia","gdp_cap","Biodiversity impacts (bird sp lost)","2005",45.5351402566485,"Consumption impacts"
"8411","Estonia","pop","Biodiversity impacts (bird sp lost)","2005",-3.02150703121365,"Consumption impacts"
"8901","Estonia","gdp_cap","ES impacts (ton Cseq potential lost)","2005",45.5351402566485,"Consumption impacts"
"9391","Estonia","pop","ES impacts (ton Cseq potential lost)","2005",-3.02150703121365,"Consumption impacts"
"9881","Estonia","gdp_cap","Biodiversity impacts (bird sp lost)","2006",61.6396470216289,"Consumption impacts"
"10371","Estonia","pop","Biodiversity impacts (bird sp lost)","2006",-3.59166347526996,"Consumption impacts"
"10861","Estonia","gdp_cap","ES impacts (ton Cseq potential lost)","2006",61.6396470216289,"Consumption impacts"
"11351","Estonia","pop","ES impacts (ton Cseq potential lost)","2006",-3.59166347526996,"Consumption impacts"
"11841","Estonia","gdp_cap","Biodiversity impacts (bird sp lost)","2007",75.2080013634936,"Consumption impacts"
"12331","Estonia","pop","Biodiversity impacts (bird sp lost)","2007",-4.03046560986696,"Consumption impacts"
"12821","Estonia","gdp_cap","ES impacts (ton Cseq potential lost)","2007",75.2080013634936,"Consumption impacts"
"13311","Estonia","pop","ES impacts (ton Cseq potential lost)","2007",-4.03046560986696,"Consumption impacts"
"13801","Estonia","gdp_cap","Biodiversity impacts (bird sp lost)","2008",66.3178513766226,"Consumption impacts"
"14291","Estonia","pop","Biodiversity impacts (bird sp lost)","2008",-4.28744761038952,"Consumption impacts"
"14781","Estonia","gdp_cap","ES impacts (ton Cseq potential lost)","2008",66.3178513766226,"Consumption impacts"
"15271","Estonia","pop","ES impacts (ton Cseq potential lost)","2008",-4.28744761038952,"Consumption impacts"
"15761","Estonia","gdp_cap","Biodiversity impacts (bird sp lost)","2009",42.0803040347703,"Consumption impacts"
"16251","Estonia","pop","Biodiversity impacts (bird sp lost)","2009",-4.47177314001224,"Consumption impacts"
"16741","Estonia","gdp_cap","ES impacts (ton Cseq potential lost)","2009",42.0803040347703,"Consumption impacts"
"17231","Estonia","pop","ES impacts (ton Cseq potential lost)","2009",-4.47177314001224,"Consumption impacts"
"17721","Estonia","gdp_cap","Biodiversity impacts (bird sp lost)","2010",45.9318625605094,"Consumption impacts"
"18211","Estonia","pop","Biodiversity impacts (bird sp lost)","2010",-4.68938463906198,"Consumption impacts"
"18701","Estonia","gdp_cap","ES impacts (ton Cseq potential lost)","2010",45.9318625605094,"Consumption impacts"
"19191","Estonia","pop","ES impacts (ton Cseq potential lost)","2010",-4.68938463906198,"Consumption impacts"
"19681","Estonia","gdp_cap","Biodiversity impacts (bird sp lost)","2011",58.4890523188701,"Consumption impacts"
"20171","Estonia","pop","Biodiversity impacts (bird sp lost)","2011",-4.97829253714249,"Consumption impacts"
"20661","Estonia","gdp_cap","ES impacts (ton Cseq potential lost)","2011",58.4890523188701,"Consumption impacts"
"21151","Estonia","pop","ES impacts (ton Cseq potential lost)","2011",-4.97829253714249,"Consumption impacts"
"21641","Estonia","bio_con_gdp","Biodiversity impacts (bird sp lost)","2001",11.0441040226283,"Consumption impacts"
"22131","Estonia","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2001",-1.79858795359836,"Consumption impacts"
"22621","Estonia","bio_con_gdp","Biodiversity impacts (bird sp lost)","2002",48.2717890949278,"Consumption impacts"
"23111","Estonia","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2002",-10.5591944368738,"Consumption impacts"
"23601","Estonia","bio_con_gdp","Biodiversity impacts (bird sp lost)","2003",28.4739874959405,"Consumption impacts"
"24091","Estonia","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2003",-5.47795366127066,"Consumption impacts"
"24581","Estonia","bio_con_gdp","Biodiversity impacts (bird sp lost)","2004",14.5769355305084,"Consumption impacts"
"25071","Estonia","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2004",-19.8972635644893,"Consumption impacts"
"25561","Estonia","bio_con_gdp","Biodiversity impacts (bird sp lost)","2005",0.787419160787217,"Consumption impacts"
"26051","Estonia","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2005",-30.6345846396858,"Consumption impacts"
"26541","Estonia","bio_con_gdp","Biodiversity impacts (bird sp lost)","2006",32.7179014266076,"Consumption impacts"
"27031","Estonia","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2006",-32.1443252610164,"Consumption impacts"
"27521","Estonia","bio_con_gdp","Biodiversity impacts (bird sp lost)","2007",32.5265962127635,"Consumption impacts"
"28011","Estonia","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2007",-43.9284450952287,"Consumption impacts"
"28501","Estonia","bio_con_gdp","Biodiversity impacts (bird sp lost)","2008",40.992136448712,"Consumption impacts"
"28991","Estonia","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2008",-53.382671804831,"Consumption impacts"
"29481","Estonia","bio_con_gdp","Biodiversity impacts (bird sp lost)","2009",44.7756867261576,"Consumption impacts"
"29971","Estonia","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2009",-46.4002229469474,"Consumption impacts"
"30461","Estonia","bio_con_gdp","Biodiversity impacts (bird sp lost)","2010",41.5310145347356,"Consumption impacts"
"30951","Estonia","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2010",-47.3122128316715,"Consumption impacts"
"31441","Estonia","bio_con_gdp","Biodiversity impacts (bird sp lost)","2011",25.3745913982051,"Consumption impacts"
"31931","Estonia","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2011",-56.1674358754433,"Consumption impacts"
"10100","Finland","gdp_cap","Biodiversity impacts (bird sp lost)","2001",2.00212634329659,"Consumption impacts"
"5910","Finland","pop","Biodiversity impacts (bird sp lost)","2001",0.22794674635433,"Consumption impacts"
"10810","Finland","gdp_cap","ES impacts (ton Cseq potential lost)","2001",2.00212634329659,"Consumption impacts"
"15710","Finland","pop","ES impacts (ton Cseq potential lost)","2001",0.22794674635433,"Consumption impacts"
"20610","Finland","gdp_cap","Biodiversity impacts (bird sp lost)","2002",3.42330980024963,"Consumption impacts"
"25510","Finland","pop","Biodiversity impacts (bird sp lost)","2002",0.47117494676123,"Consumption impacts"
"30410","Finland","gdp_cap","ES impacts (ton Cseq potential lost)","2002",3.42330980024963,"Consumption impacts"
"3531","Finland","pop","ES impacts (ton Cseq potential lost)","2002",0.47117494676123,"Consumption impacts"
"4021","Finland","gdp_cap","Biodiversity impacts (bird sp lost)","2003",5.39584309318796,"Consumption impacts"
"4511","Finland","pop","Biodiversity impacts (bird sp lost)","2003",0.711041613659727,"Consumption impacts"
"5001","Finland","gdp_cap","ES impacts (ton Cseq potential lost)","2003",5.39584309318796,"Consumption impacts"
"5491","Finland","pop","ES impacts (ton Cseq potential lost)","2003",0.711041613659727,"Consumption impacts"
"5981","Finland","gdp_cap","Biodiversity impacts (bird sp lost)","2004",9.51512317472706,"Consumption impacts"
"6471","Finland","pop","Biodiversity impacts (bird sp lost)","2004",1.00388141205272,"Consumption impacts"
"6961","Finland","gdp_cap","ES impacts (ton Cseq potential lost)","2004",9.51512317472706,"Consumption impacts"
"7451","Finland","pop","ES impacts (ton Cseq potential lost)","2004",1.00388141205272,"Consumption impacts"
"7941","Finland","gdp_cap","Biodiversity impacts (bird sp lost)","2005",11.8970344645239,"Consumption impacts"
"8431","Finland","pop","Biodiversity impacts (bird sp lost)","2005",1.35015800173447,"Consumption impacts"
"8921","Finland","gdp_cap","ES impacts (ton Cseq potential lost)","2005",11.8970344645239,"Consumption impacts"
"9411","Finland","pop","ES impacts (ton Cseq potential lost)","2005",1.35015800173447,"Consumption impacts"
"9901","Finland","gdp_cap","Biodiversity impacts (bird sp lost)","2006",15.8612664392067,"Consumption impacts"
"10391","Finland","pop","Biodiversity impacts (bird sp lost)","2006",1.73986405881215,"Consumption impacts"
"10881","Finland","gdp_cap","ES impacts (ton Cseq potential lost)","2006",15.8612664392067,"Consumption impacts"
"11371","Finland","pop","ES impacts (ton Cseq potential lost)","2006",1.73986405881215,"Consumption impacts"
"11861","Finland","gdp_cap","Biodiversity impacts (bird sp lost)","2007",21.3839237991159,"Consumption impacts"
"12351","Finland","pop","Biodiversity impacts (bird sp lost)","2007",2.17361779634478,"Consumption impacts"
"12841","Finland","gdp_cap","ES impacts (ton Cseq potential lost)","2007",21.3839237991159,"Consumption impacts"
"13331","Finland","pop","ES impacts (ton Cseq potential lost)","2007",2.17361779634478,"Consumption impacts"
"13821","Finland","gdp_cap","Biodiversity impacts (bird sp lost)","2008",21.9086048719242,"Consumption impacts"
"14311","Finland","pop","Biodiversity impacts (bird sp lost)","2008",2.65039529895335,"Consumption impacts"
"14801","Finland","gdp_cap","ES impacts (ton Cseq potential lost)","2008",21.9086048719242,"Consumption impacts"
"15291","Finland","pop","ES impacts (ton Cseq potential lost)","2008",2.65039529895335,"Consumption impacts"
"15781","Finland","gdp_cap","Biodiversity impacts (bird sp lost)","2009",11.0358460916583,"Consumption impacts"
"16271","Finland","pop","Biodiversity impacts (bird sp lost)","2009",3.14249289393067,"Consumption impacts"
"16761","Finland","gdp_cap","ES impacts (ton Cseq potential lost)","2009",11.0358460916583,"Consumption impacts"
"17251","Finland","pop","ES impacts (ton Cseq potential lost)","2009",3.14249289393067,"Consumption impacts"
"17741","Finland","gdp_cap","Biodiversity impacts (bird sp lost)","2010",13.7640191969999,"Consumption impacts"
"18231","Finland","pop","Biodiversity impacts (bird sp lost)","2010",3.61544520323658,"Consumption impacts"
"18721","Finland","gdp_cap","ES impacts (ton Cseq potential lost)","2010",13.7640191969999,"Consumption impacts"
"19211","Finland","pop","ES impacts (ton Cseq potential lost)","2010",3.61544520323658,"Consumption impacts"
"19701","Finland","gdp_cap","Biodiversity impacts (bird sp lost)","2011",16.4579110180998,"Consumption impacts"
"20191","Finland","pop","Biodiversity impacts (bird sp lost)","2011",4.09687862294587,"Consumption impacts"
"20681","Finland","gdp_cap","ES impacts (ton Cseq potential lost)","2011",16.4579110180998,"Consumption impacts"
"21171","Finland","pop","ES impacts (ton Cseq potential lost)","2011",4.09687862294587,"Consumption impacts"
"21661","Finland","bio_con_gdp","Biodiversity impacts (bird sp lost)","2001",2.83442460636813,"Consumption impacts"
"22151","Finland","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2001",0.437520954426102,"Consumption impacts"
"22641","Finland","bio_con_gdp","Biodiversity impacts (bird sp lost)","2002",6.99138900347793,"Consumption impacts"
"23131","Finland","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2002",0.46634499930945,"Consumption impacts"
"23621","Finland","bio_con_gdp","Biodiversity impacts (bird sp lost)","2003",6.68959598919661,"Consumption impacts"
"24111","Finland","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2003",5.88486653999587,"Consumption impacts"
"24601","Finland","bio_con_gdp","Biodiversity impacts (bird sp lost)","2004",12.7138893984163,"Consumption impacts"
"25091","Finland","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2004",4.57737565515311,"Consumption impacts"
"25581","Finland","bio_con_gdp","Biodiversity impacts (bird sp lost)","2005",4.92114566014715,"Consumption impacts"
"26071","Finland","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2005",8.88454069377392,"Consumption impacts"
"26561","Finland","bio_con_gdp","Biodiversity impacts (bird sp lost)","2006",5.43865748719595,"Consumption impacts"
"27051","Finland","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2006",3.90485703343257,"Consumption impacts"
"27541","Finland","bio_con_gdp","Biodiversity impacts (bird sp lost)","2007",-3.42214451172308,"Consumption impacts"
"28031","Finland","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2007",1.85328032935392,"Consumption impacts"
"28521","Finland","bio_con_gdp","Biodiversity impacts (bird sp lost)","2008",4.74691650210104,"Consumption impacts"
"29011","Finland","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2008",0.588272476793008,"Consumption impacts"
"29501","Finland","bio_con_gdp","Biodiversity impacts (bird sp lost)","2009",-6.48317673875406,"Consumption impacts"
"29991","Finland","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2009",-12.4567785502581,"Consumption impacts"
"30481","Finland","bio_con_gdp","Biodiversity impacts (bird sp lost)","2010",-5.08750352869283,"Consumption impacts"
"30971","Finland","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2010",-5.33187193857069,"Consumption impacts"
"31461","Finland","bio_con_gdp","Biodiversity impacts (bird sp lost)","2011",-6.62493827322872,"Consumption impacts"
"31951","Finland","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2011",-6.3701180620076,"Consumption impacts"
"11100","France","gdp_cap","Biodiversity impacts (bird sp lost)","2001",1.1483805731496,"Consumption impacts"
"6010","France","pop","Biodiversity impacts (bird sp lost)","2001",0.730028375636299,"Consumption impacts"
"10910","France","gdp_cap","ES impacts (ton Cseq potential lost)","2001",1.1483805731496,"Consumption impacts"
"15810","France","pop","ES impacts (ton Cseq potential lost)","2001",0.730028375636299,"Consumption impacts"
"20710","France","gdp_cap","Biodiversity impacts (bird sp lost)","2002",1.34576437684613,"Consumption impacts"
"25610","France","pop","Biodiversity impacts (bird sp lost)","2002",1.46471272038507,"Consumption impacts"
"30510","France","gdp_cap","ES impacts (ton Cseq potential lost)","2002",1.34576437684613,"Consumption impacts"
"3541","France","pop","ES impacts (ton Cseq potential lost)","2002",1.46471272038507,"Consumption impacts"
"4031","France","gdp_cap","Biodiversity impacts (bird sp lost)","2003",1.55378375999352,"Consumption impacts"
"4521","France","pop","Biodiversity impacts (bird sp lost)","2003",2.18583795057111,"Consumption impacts"
"5011","France","gdp_cap","ES impacts (ton Cseq potential lost)","2003",1.55378375999352,"Consumption impacts"
